630,"hill attacked bush, clinton and perot as, respectively, “the rightwing socialist,” “the left—wing socialist” and “the fascist socialist.”  “‘give me your money, and i’ll do nothing,”’ say the republicans, according to hill.",1992-1993,bush
631,"and that’s how you might characterize our  government: little and yellow.”  fink/perot and hill/marrou followed miles/clinton and schneider/bush in audience approval, with humphries/ phillips receiving a good-natured murmur.",1992-1993,bush
632,"there are too many choices.”  schneider’s effective performance as bush gave some audience members a sweet surprise. .  as founder of the w&l chapter of the american civil liberties union, schneider’s casting had invoked some doubters.",1992-1993,bush
633,"richard hill as”dandre marrou  cameron humphries as howard phillips  .3""  cottie miles as bill clinton  andrew schneider as george bush            george bush  biography.",1992-1993,bush
634,r>proposes cutting defense spending l: than what he says bush proposes to cut.,1992-1993,bush
635,:>runnlng mate: albert gore jr.     timeless; stote election results  -o  (d) bill clinton  toss-=u[o  projected electoral vote totals: (270 needed to win)  bush  clinton     toss-up     ross perot  biography.,1992-1993,bush
636,oproposes to cut defense by $40 billion more than what he says bush will cut in the next five years.,1992-1993,bush
637,“i hope i live until 1996.”  last friday’s mock election results indicate most w&l students would have liked george bush to be elected.,1992-1993,bush
638,bush won the mock election with 54 percent of the 497 votes cast.,1992-1993,bush
639,"“the country will mourn the loss [of george bush],” sophomore ty tydings said.",1992-1993,bush
640,junior joe rarnseur had his own way of coping with bush’s loss.,1992-1993,bush
641,"not one that could have been sent by voting for  perot, bush or clinton.",1992-1993,bush
642,"regarding bush, what the new republic says merrily, conservatives must gloomily acknowledge: “bush has done to conservatism what no liberal opponent could have done: he has destroyed it from within.” he has treated it as a mere expedient for his attainment of office.",1992-1993,bush
643,there cannot be such a conservative movement until the republican party is out from under bush’s control.,1992-1993,bush
644,bush has received more than clinton from seven categories.,1992-1993,bush
645,"but clinton has decisively beaten bush with the heaviest contributing category: lawyers and lobby .the nation needs what no contemporary democrat can be, someone controlled by this core conviction: the point of an enterprise society — in a sense, the american premise — is that prodigies of productivity can result from millions ofuriheroic actions by individuals going.",1992-1993,bush
646,my candidate kept his dignity in a setting inimical to dignity —— the bush  of the class attracted to ser. . . . adrriinistration.,1992-1993,bush
647,"kathryn noel barbour ’93  junior executive committee rep.  0 \\  interviews and photos by jameson leonardi      — “bush because he probably had the guts to inhale.” 0  ..¢  phaedra cianciulli, ’96, mt.",1992-1993,bush
648,"liddy, who cannot vote because he was convicted of a felony, said he would vote for george bush in the election if he could, calling bush “the lesser of three evils.” he said that bill  clinton’s economic plan, on close consideration, “will not wash.”  he said he supported a term limitation for senators “absolutely,” and stated that it is time to “force achange.” liddy referred to the congress as a “house of lords.” he also said he supported a line item veto for the president as a “discipline on congress.”  liddy said vice president dan quayle is not as incapable as he is often accused to be, referring to an incident involving corazon aquino in which quayle acted calmly and authoritatively.",1992-1993,bush
649,"liddy said the election this year was a “clear choice.” a vote for clinton would constitute a vote for more govemrnent and higher taxes, while a vote for bush would constitute a vote for less government and lower taxes.",1992-1993,bush
650,"four years ago, after winning a brass knuckle bout with michael dukakis, the winner declared the carnpaigri “history” and moved briskly to a more pleasant topic, george bush’s own long-awaited succession to the office ronald reagan had been keeping from him the last eight years.",1992-1993,bush
651,"the seeds of bush’s political destruction were , planted that very day.",1992-1993,bush
652,"bush shifted power to people like nicholas brady, his new treasury secretary; richard darman, his new budget director; people with neither feel nor fondness for americans who, unfamiliar with the grand ﬁscal matters of state, are nonetheless all too familiar with less celestial realities, like telling a teen-ager there’s not enough money for that college he’s been dreaming about.",1992-1993,bush
653,"at noon came a press briefing featuring casuallydressed aides such as james “ragin’ cajun” carville, paul begala, mandy grunwald and  for his taste in companyivy league, old money, socially confident—george bush paid a price last tuesday.",1992-1993,bush
654,on tuesday bush won just 31 percent.,1992-1993,bush
655,"but republican strength was already ebbing four years ago, when bush did worse among democrats than any.",1992-1993,bush
656,bush was the ﬁrst republican to win a first term while his party was losing strength in both the house and senate.,1992-1993,bush
657,"this year bush became, in part, a belated casualty of his greatest success, the gulf war.",1992-1993,bush
658,bush’s campaign confirmed  historian robert conquest’s droll law: the behavior of an \'  organization often can be predicted by assuming it to be  controlled byacabal of its enemies.,1992-1993,bush
659,"but bush ’s campaign constant improvisation revealing consistent insincerity—  ‘was condign-.punishinent‘of5the republican party for‘mak., ...--.",1992-1993,bush
660,"bush lacked authority, a derivative of convictions connected to passions.",1992-1993,bush
